,FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr
16464,DE000VU00SX3,AEX    698TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16465,DE000VU00T08,RENAU   32TL 0323V,RFSTCE,false,EUR,5299009N4N61DPCDHR97
16466,DE000VU00T99,STMIC34.75TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16467,DE000VU00TW3,KER    480TL 0323V,RFSTCE,false,EUR,5299009N4N61DPCDHR97
16468,DE000VU00TY9,BNP     54TL 0323V,RFSTCE,false,EUR,5299009N4N61DPCDHR97
16469,DE000VU00U21,ING  11.58TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16470,DE000VU00U39,LOREA334.7TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16471,DE000VU00U47,UBISF26.76TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16472,DE000VU00U54,STGOB   46TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16473,DE000VU00UA7,ARCMI25.07TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16474,DE000VU00UB5,URW  48.34TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16475,DE000VU00UC3,BNTX 175.6TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16476,DE000VU00UD1,BNTX 173.6TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16477,DE000VU00UE9,AIRBU112.3TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16478,DE000VU00UF6,VINCI94.31TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16479,DE000VU00UG4,TESLA136.8TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16480,DE000VU00UH2,URW  49.34TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16481,DE000VU00UK6,SANOF90.78TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16482,DE000VU00UL4,ENGIE13.56TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16483,DE000VU00UM2,PFIZR51.91TPIOPENV,RFSTPA,false,EUR,5299009N4N61DPCDHR97
16484,DE000VU00UN0,SCHND131.8TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16485,DE000VU00UP5,STLA 13.49TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16486,DE000VU00UQ3,AMD  65.76TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16487,DE000VU00UR1,APPLE135.3TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16488,DE000VU00US9,PORSE94.49TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16489,DE000VU00UU5,ALPHC90.49TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16490,DE000VU00UV3,NTFLX297.3TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16491,DE000VU00UW1,LVMH 691.2TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16492,DE000VU00UX9,PLTR  6.34TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16493,DE000VU00UY7,APPLE133.3TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16494,DE000VU00V04,GBPUS 1.21TL 0323V,RFCTCE,false,EUR,5299009N4N61DPCDHR97
16495,DE000VU00V46,CAC40 6500TL 0223V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16496,DE000VU00V53,CAC40 6520TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16497,DE000VU00V61,CAC40 6480TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16498,DE000VU00V79,CAC40 6540TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16499,DE000VU00V87,CAC40 6500TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16500,DE000VU00V95,CAC40 6560TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16501,DE000VU00VA5,CARBO88.22TPIOPENV,RFTTPA,false,EUR,5299009N4N61DPCDHR97
16502,DE000VU00VK4,BOEIN191.6TCIOPENV,RFSTCA,false,EUR,5299009N4N61DPCDHR97
16503,DE000VU00VQ1,GBPUS 1.21TCIOPENV,RFCTCA,false,EUR,5299009N4N61DPCDHR97
16504,DE000VU00VU3,CAC40 6530TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16505,DE000VU00VW9,CAC40 6540TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16506,DE000VU00VZ2,EUUSD 1.06TL 0323V,RFCTCE,false,EUR,5299009N4N61DPCDHR97
16507,DE000VU00W94,SP500 3876TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16508,DE000VU00WA3,CAC40 6550TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16509,DE000VU00WB1,CAC40 6520TL 0223V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16510,DE000VU00WD7,CAC40 6480TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16511,DE000VU00WE5,CAC40 6490TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16512,DE000VU00WF2,CAC40 6500TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16513,DE000VU00WG0,CAC40 6520TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16514,DE000VU00WH8,CAC40 6510TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16515,DE000VU00WS5,CAC40 6560TL 0223V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16516,DE000VU00WU1,CAC40 6516TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16517,DE000VU00WV9,CAC40 6566TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16518,DE000VU00WX5,CAC40 6540TL 0223V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16519,DE000VU00WY3,CAC40 6480TL 0223V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16520,DE000VU01UY5,MFL MRNA VT235,RFSTCA,false,SEK,5299009N4N61DPCDHR97
16521,DE000VU03922,NASDQ11198TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16522,DE000VU03948,NASDQ11148TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16523,DE000VU03955,DAX  13983TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16524,DE000VU03963,NASDQ11248TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16525,DE000VU03997,DAX  14033TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16526,DE000VU039R2,SP500 3851TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16527,DE000VU03L60,Vontobel Financial Products Call 30.12.22 Air 82,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16528,DE000VU03L60,Call Optionsschein auf Airbnb Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16529,DE000VU03LH5,Vontobel Financial Products Call 30.12.22 Micron 49,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16530,DE000VU03LH5,Call Optionsschein auf Micron Technology Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16531,DE000VU03MB6,Vontobel Financial Products Call 30.12.22 Air 84,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16532,DE000VU03MB6,Call Optionsschein auf Airbnb Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16533,DE000VU03ML5,Vontobel Financial Products Put 30.12.22 Disney 80,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16534,DE000VU03ML5,Put Optionsschein auf The Walt Disney Co.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16535,DE000VU03MM3,Vontobel Financial Products Call 30.12.22 Disney 82,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16536,DE000VU03MM3,Call Optionsschein auf The Walt Disney Co.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16537,DE000VU03MY8,Vontobel Financial Products Call 30.12.22 Disney 84,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16538,DE000VU03MY8,Call Optionsschein auf The Walt Disney Co.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16539,DE000VU03N19,Vontobel Financial Products Call 30.12.22 Tesla 145,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16540,DE000VU03N19,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16541,DE000VU03N27,Vontobel Financial Products Call 30.12.22 Tesla 140,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16542,DE000VU03N27,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16543,DE000VU03N50,Vontobel Financial Products Put 30.12.22 Tesla 130,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16544,DE000VU03N50,Put Optionsschein auf Tesla Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16545,DE000VU03N76,Vontobel Financial Products Put 30.12.22 Tesla 125,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16546,DE000VU03N76,Put Optionsschein auf Tesla Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16547,DE000VU03NC2,Vontobel Financial Products Call 30.12.22 Amazon 80,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16548,DE000VU03NC2,Call Optionsschein auf Amazon.com Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16549,DE000VU03NL3,Vontobel Financial Products Call 30.12.22 Amazon 82,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16550,DE000VU03NL3,Call Optionsschein auf Amazon.com Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16551,DE000VU03NT6,Vontobel Financial Products Call 30.12.22 Alphab.C 84,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16552,DE000VU03NT6,Call Optionsschein auf Alphabet Inc. (C Shares),RWSNCA,false,EUR,5299009N4N61DPCDHR97
16553,DE000VU03NX8,Vontobel Financial Products Put 30.12.22 Alphab.C 82,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16554,DE000VU03NX8,Put Optionsschein auf Alphabet Inc. (C Shares),RWSNPA,false,EUR,5299009N4N61DPCDHR97
16555,DE000VU03NY6,Vontobel Financial Products Call 30.12.22 Block 58,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16556,DE000VU03NY6,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16557,DE000VU03PA1,Vontobel Financial Products Call 30.12.22 AMD 62,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16558,DE000VU03PA1,Call Optionsschein auf Advanced Micro Devices Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16559,DE000VU03PR5,Vontobel Financial Products Call 30.12.22 PayPal 66,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16560,DE000VU03PR5,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16561,DE000VU03PU9,Vontobel Financial Products Call 30.12.22 Apple 125,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16562,DE000VU03PU9,Call Optionsschein auf Apple Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16563,DE000VU04A13,CAC40 6586TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16564,DE000VU04A21,AEX  702.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16565,DE000VU04A39,AEX    704TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16566,DE000VU04A54,AEX  706.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16567,DE000VU04A62,AEX    708TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16568,DE000VU04A70,AEX    702TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16569,DE000VU04A88,AEX    712TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16570,DE000VU04A96,AEX    706TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16571,DE000VU04AA1,DAX  14083TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16572,DE000VU04AC7,SP500 3825TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16573,DE000VU04AD5,SP500 3850TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16574,DE000VU04AE3,DAX  14050TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16575,DE000VU04AF0,DAX  14100TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16576,DE000VU04AG8,DAX  14000TL 0123V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16577,DE000VU04AJ2,DJIND33224TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16578,DE000VU04AL8,DJIND33024TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16579,DE000VU04AN4,DJIND33324TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16580,DE000VU04AP9,DJIND33124TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16581,DE000VU04AQ7,AEX  712.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16582,DE000VU04AR5,NASDQ11150TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16583,DE000VU04AS3,AEX    710TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16584,DE000VU04AT1,AEX  704.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16585,DE000VU04AU9,AEX  710.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16586,DE000VU04AV7,AEX  708.1TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16587,DE000VU04AW5,NASDQ11200TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16588,DE000VU04AX3,DAX  14000TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16589,DE000VU04AY1,DAX  14100TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16590,DE000VU04AZ8,DAX  14050TL 0323V,RFITCE,false,EUR,5299009N4N61DPCDHR97
16591,DE000VU04BA9,CAC40 6576TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16592,DE000VU04BC5,CAC40 6506TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16593,DE000VU04BD3,CAC40 6536TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16594,DE000VU04BE1,CAC40 6556TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16595,DE000VU04BG6,CAC40 6546TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16596,DE000VU04BJ0,CAC40 6526TCIOPENV,RFITCA,false,EUR,5299009N4N61DPCDHR97
16597,DE000VU05GW9,Vontobel Financial Products Call 30.12.22 Tesla 135,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16598,DE000VU05GW9,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16599,DE000VU05GX7,Vontobel Financial Products Put 30.12.22 Tesla 120,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16600,DE000VU05GX7,Put Optionsschein auf Tesla Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16601,DE000VU06BM9,Vontobel Financial Products Call 30.12.22 Micron 48,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16602,DE000VU06BM9,Call Optionsschein auf Micron Technology Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16603,DE000VU06BX6,Vontobel Financial Products Put 30.12.22 CAC40 6650,RWINPE,false,EUR,5299009N4N61DPCDHR97
16604,DE000VU06BX6,Put Optionsschein auf CAC 40 Index,RWINPE,false,EUR,5299009N4N61DPCDHR97
16605,DE000VU06BY4,Vontobel Financial Products Put 30.12.22 CAC40 6700,RWINPE,false,EUR,5299009N4N61DPCDHR97
16606,DE000VU06BY4,Put Optionsschein auf CAC 40 Index,RWINPE,false,EUR,5299009N4N61DPCDHR97
16607,DE000VU06DV6,MFL BTC1 VT214,RFMTCA,false,SEK,5299009N4N61DPCDHR97
16608,DE000VU09077,TSRT GULD VT1193,RFTTPA,false,SEK,5299009N4N61DPCDHR97
16609,DE000VU091H4,TSRT GULD VT1194,RFTTPA,false,SEK,5299009N4N61DPCDHR97
16610,DE000VU095A0,MFL ETH VT281,RFMTCA,false,SEK,5299009N4N61DPCDHR97
16611,DE000VU09AM5,MFL LVMH VT88,RFSTCA,false,SEK,5299009N4N61DPCDHR97
16612,DE000VU09Z35,MFS GULD VT374,RFTTPA,false,SEK,5299009N4N61DPCDHR97
16613,DE000VU0A166,CAC40 6350P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16614,DE000VU0A2E6,CAC40 6650C  1222V,RWINCE,false,EUR,5299009N4N61DPCDHR97
16615,DE000VU0AN36,CAC40 6700P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16616,DE000VU0AN51,CAC40 6550P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16617,DE000VU0AN77,CAC40 6400P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16618,DE000VU0AN85,CAC40 6650P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16619,DE000VU0ANP9,GBPUS  1.2SPLOPENV,RFCTCA,false,EUR,5299009N4N61DPCDHR97
16620,DE000VU0ANX3,CAC40 6450P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16621,DE000VU0ANY1,CAC40 6700C  1222V,RWINCE,false,EUR,5299009N4N61DPCDHR97
16622,DE000VU0APA6,CAC40 6500P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16623,DE000VU0APC2,CAC40 6750C  1222V,RWINCE,false,EUR,5299009N4N61DPCDHR97
16624,DE000VU0APD0,CAC40 6800C  1222V,RWINCE,false,EUR,5299009N4N61DPCDHR97
16625,DE000VU0APE8,CAC40 6850C  1222V,RWINCE,false,EUR,5299009N4N61DPCDHR97
16626,DE000VU0APM1,CAC40 6600P  1222V,RWINPE,false,EUR,5299009N4N61DPCDHR97
16627,DE000VU0EW23,OILCR79.27SPSOPENV,RFTTPA,false,EUR,5299009N4N61DPCDHR97
16628,DE000VU0F504,Vontobel Financial Products Call 30.12.22 Block 70,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16629,DE000VU0F504,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16630,DE000VU0F611,Vontobel Financial Products Put 30.12.22 PayPal 70,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16631,DE000VU0F611,Put Optionsschein auf PayPal Holdings Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16632,DE000VU0F629,Vontobel Financial Products Put 30.12.22 PayPal 68,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16633,DE000VU0F629,Put Optionsschein auf PayPal Holdings Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16634,DE000VU0F652,Vontobel Financial Products Call 30.12.22 Block 80,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16635,DE000VU0F652,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16636,DE000VU0F660,Vontobel Financial Products Call 30.12.22 Block 78,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16637,DE000VU0F660,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16638,DE000VU0F678,Vontobel Financial Products Call 30.12.22 Block 72,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16639,DE000VU0F678,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16640,DE000VU0F6C6,Vontobel Financial Products Call 30.12.22 Block 68,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16641,DE000VU0F6C6,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16642,DE000VU0F6D4,Vontobel Financial Products Call 30.12.22 Block 76,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16643,DE000VU0F6D4,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16644,DE000VU0F6H5,Vontobel Financial Products Call 30.12.22 Block 74,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16645,DE000VU0F6H5,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16646,DE000VU0F6J1,Vontobel Financial Products Put 30.12.22 Block 58,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16647,DE000VU0F6J1,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16648,DE000VU0F6K9,Vontobel Financial Products Put 30.12.22 Block 62,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16649,DE000VU0F6K9,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16650,DE000VU0F6L7,Vontobel Financial Products Put 30.12.22 Block 66,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16651,DE000VU0F6L7,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16652,DE000VU0F6M5,Vontobel Financial Products Put 30.12.22 Block 64,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16653,DE000VU0F6M5,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16654,DE000VU0F6Q6,Vontobel Financial Products Call 30.12.22 Block 66,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16655,DE000VU0F6Q6,Call Optionsschein auf Block Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16656,DE000VU0F6R4,Vontobel Financial Products Put 30.12.22 Block 60,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16657,DE000VU0F6R4,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16658,DE000VU0F6S2,Vontobel Financial Products Put 30.12.22 Block 56,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16659,DE000VU0F6S2,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16660,DE000VU0F6T0,Vontobel Financial Products Put 30.12.22 Block 54,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16661,DE000VU0F6T0,Put Optionsschein auf Block Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16662,DE000VU0F6V6,Vontobel Financial Products Call 30.12.22 PayPal 86,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16663,DE000VU0F6V6,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16664,DE000VU0F702,Vontobel Financial Products Call 30.12.22 U.Health 540,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16665,DE000VU0F702,Call Optionsschein auf UnitedHealth Group Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16666,DE000VU0F736,Vontobel Financial Products Call 30.12.22 Tesla 200,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16667,DE000VU0F736,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16668,DE000VU0F751,Vontobel Financial Products Call 30.12.22 Tesla 190,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16669,DE000VU0F751,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16670,DE000VU0F769,Vontobel Financial Products Call 30.12.22 U.Health 520,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16671,DE000VU0F769,Call Optionsschein auf UnitedHealth Group Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16672,DE000VU0F777,Vontobel Financial Products Put 30.12.22 U.Health 540,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16673,DE000VU0F777,Put Optionsschein auf UnitedHealth Group Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16674,DE000VU0F785,Vontobel Financial Products Call 30.12.22 Apple 150,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16675,DE000VU0F785,Call Optionsschein auf Apple Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16676,DE000VU0F7A8,Vontobel Financial Products Call 30.12.22 PayPal 84,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16677,DE000VU0F7A8,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16678,DE000VU0F7B6,Vontobel Financial Products Call 30.12.22 PayPal 88,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16679,DE000VU0F7B6,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16680,DE000VU0F7C4,Vontobel Financial Products Call 30.12.22 PayPal 82,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16681,DE000VU0F7C4,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16682,DE000VU0F7E0,Vontobel Financial Products Call 30.12.22 PayPal 78,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16683,DE000VU0F7E0,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16684,DE000VU0F7F7,Vontobel Financial Products Call 30.12.22 PayPal 80,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16685,DE000VU0F7F7,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16686,DE000VU0F7H3,Vontobel Financial Products Call 30.12.22 PayPal 76,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16687,DE000VU0F7H3,Call Optionsschein auf PayPal Holdings Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16688,DE000VU0F7J9,Vontobel Financial Products Put 30.12.22 PayPal 66,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16689,DE000VU0F7J9,Put Optionsschein auf PayPal Holdings Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16690,DE000VU0F7K7,Vontobel Financial Products Put 30.12.22 PayPal 72,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16691,DE000VU0F7K7,Put Optionsschein auf PayPal Holdings Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16692,DE000VU0F7W2,Vontobel Financial Products Call 30.12.22 Tesla 195,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16693,DE000VU0F7W2,Call Optionsschein auf Tesla Inc.,RWSNCA,false,EUR,5299009N4N61DPCDHR97
16694,DE000VU0F7Z5,Vontobel Financial Products Put 30.12.22 Tesla 165,RWSNPA,false,EUR,5299009N4N61DPCDHR97
16695,DE000VU0F7Z5,Put Optionsschein auf Tesla Inc.,RWSNPA,false,EUR,5299009N4N61DPCDHR97
